x,y
-1.550454684969673869e+00,-1.677201010105591861e+00
-1.550473799924102059e+00,-1.670973814824933568e+00
-1.550492913317089938e+00,-1.664746645792823276e+00
-1.550512548500710963e+00,-1.658348982286627304e+00
-1.550532182148288474e+00,-1.651951326212829363e+00
-1.550551814289768959e+00,-1.645553668593588093e+00
-1.550571444930803677e+00,-1.639156008280526100e+00
-1.550591074070788666e+00,-1.632758345563876112e+00
-1.550610701708332151e+00,-1.626360680889841648e+00
-1.550630327842166256e+00,-1.619963014651174316e+00
-1.550649952471255588e+00,-1.613565347166416419e+00
-1.550668529671188178e+00,-1.607508679079301617e+00
-1.550687105507743579e+00,-1.601451992137222113e+00
-1.550704111086913528e+00,-1.595906866993439310e+00
-1.550721115436098918e+00,-1.590361719827873443e+00
-1.550736549666652309e+00,-1.585328206974050191e+00
-1.550751982769824400e+00,-1.580294677679160431e+00
-1.550766891787077606e+00,-1.575431707770976519e+00
-1.550781799673258243e+00,-1.570568733704097664e+00
-1.550796183562397568e+00,-1.565876328023955377e+00
-1.550810566358277631e+00,-1.561183918728165532e+00
-1.550823379621376175e+00,-1.557003251636739805e+00
-1.550836191933449681e+00,-1.552822575404845917e+00
-1.550848480498256965e+00,-1.548812491673743574e+00
-1.550860768126187450e+00,-1.544802405806132040e+00
-1.550872532102850476e+00,-1.540962919388627173e+00
-1.550884295181070183e+00,-1.537123431227105375e+00
-1.550894489383767061e+00,-1.533795771530964469e+00
-1.550904682818034175e+00,-1.530468108249383619e+00
-1.550914352863489221e+00,-1.527311064255045148e+00
-1.550924022167692984e+00,-1.524154019736573051e+00
-1.550933168185361533e+00,-1.521167599632105683e+00
-1.550942313500713210e+00,-1.518181179275038373e+00
-1.550950935637242400e+00,-1.515365387491714566e+00
-1.550959557111030174e+00,-1.512549595648920109e+00
-1.550967655514394083e+00,-1.509904436337317968e+00
-1.550975753294544290e+00,-1.507259277176540069e+00
-1.550983328113304971e+00,-1.504784754297025851e+00
-1.550990902348362566e+00,-1.502310231783412275e+00
-1.550997953731750201e+00,-1.500006349078181866e+00
-1.551005004570958024e+00,-1.497702466949758060e+00
-1.551012054866756307e+00,-1.495398584944500842e+00
-1.551019104618298172e+00,-1.493094703097368470e+00
-1.551027720117367226e+00,-1.490278911877261692e+00
-1.551036334942989869e+00,-1.487463121819844414e+00
-1.551046515034890438e+00,-1.484135459353511433e+00
-1.551056694323216245e+00,-1.480807800729901036e+00
-1.551068438380381886e+00,-1.476968312926696614e+00
-1.551080181503216471e+00,-1.473128831917251080e+00
-1.551093488877515636e+00,-1.468777571495837764e+00
-1.551106795185634324e+00,-1.464426321229721717e+00
-1.551121665207976452e+00,-1.459563347863186200e+00
-1.551136534030989056e+00,-1.454700388454368332e+00
-1.551152966011059675e+00,-1.449325768820146854e+00
-1.551169396657335664e+00,-1.443951167394452950e+00
-1.551187389883563972e+00,-1.438064975192699491e+00
-1.551205381640220038e+00,-1.432178805900693241e+00
-1.551224935379786674e+00,-1.425781121861064316e+00
-1.551244487512703607e+00,-1.419383465881946638e+00
-1.551264038125217182e+00,-1.412985811442222683e+00
-1.551283587237153982e+00,-1.406588154088775910e+00
-1.551303134849938647e+00,-1.400190493677365478e+00
-1.551322680962135658e+00,-1.393792830703297625e+00
-1.551342225572146294e+00,-1.387395165668966479e+00
-1.551361768678619857e+00,-1.380997498992525108e+00
-1.551378410163353649e+00,-1.374940827908683216e+00
-1.551391333163083308e+00,-1.368884128558437441e+00
-1.551401980874662412e+00,-1.363054774489268040e+00
-1.551412627217386486e+00,-1.357225409130107918e+00
-1.551422337966237963e+00,-1.351907641761648904e+00
-1.551432047505876488e+00,-1.346589855069212582e+00
-1.551441444443496076e+00,-1.341442615309023978e+00
-1.551450840180388147e+00,-1.336295370251227466e+00
-1.551457878262988643e+00,-1.331659813737202214e+00
-1.551462070221384604e+00,-1.327024241007912941e+00
-1.551464736687410362e+00,-1.322559242958903036e+00
-1.551467402091663894e+00,-1.318094241738679839e+00
-1.551469964654548006e+00,-1.313799824920295567e+00
-1.551472526208749203e+00,-1.309505405402223488e+00
-1.551474781602001585e+00,-1.305722772923904929e+00
-1.551477036113443786e+00,-1.301940134053779508e+00
-1.551479188093427775e+00,-1.298328101726745620e+00
-1.551481339224536571e+00,-1.294716068063444636e+00
-1.551482331887198196e+00,-1.291274646510224944e+00
-1.551481211638966684e+00,-1.287833223920868964e+00
-1.551479142457690141e+00,-1.284562419440715697e+00
-1.551477072497156495e+00,-1.281291614175619875e+00
-1.551475109787171291e+00,-1.278191430911605142e+00
-1.551473146347528864e+00,-1.275091247100791358e+00
-1.551471290281443149e+00,-1.272161689679541130e+00
-1.551469433525819674e+00,-1.269232131959673104e+00
-1.551466837565705248e+00,-1.266473205148267445e+00
-1.551462547546187176e+00,-1.263714280352613128e+00
-1.551457727899081096e+00,-1.261125991678798242e+00
-1.551452907636128753e+00,-1.258537703198566726e+00
-1.551448404589725882e+00,-1.256120052669591258e+00
-1.551443900975367551e+00,-1.253702402562670848e+00
-1.551439396791736147e+00,-1.251284752565436253e+00
-1.551434892038087154e+00,-1.248867102735814916e+00
-1.551429432772400085e+00,-1.245937549473802752e+00
-1.551423972813504193e+00,-1.243007998000543068e+00
-1.551417558046277678e+00,-1.239566581594350403e+00
-1.551411142468714033e+00,-1.236125169736255414e+00
-1.551403771800895948e+00,-1.232171937682133178e+00
-1.551396400206736192e+00,-1.228218713200805112e+00
-1.551388073252732536e+00,-1.223753719756500713e+00
-1.551379745257233989e+00,-1.219288737332032024e+00
-1.551370461644639986e+00,-1.214312043721129886e+00
-1.551361176876277614e+00,-1.209335365021146247e+00
-1.551350936245956547e+00,-1.203847039474357894e+00
-1.551340694346494242e+00,-1.198358733180278746e+00
-1.551329496352636506e+00,-1.192358850952950133e+00
-1.551318296977177491e+00,-1.186358992772222454e+00
-1.551306353474146027e+00,-1.179961296228522638e+00
-1.551294408492415622e+00,-1.173563620917371209e+00
-1.551282461997594897e+00,-1.167165946144499200e+00
-1.551270513988262545e+00,-1.160768268553891591e+00
-1.551258564465157752e+00,-1.154370588142875853e+00
-1.551246613429208221e+00,-1.147972905387787179e+00
-1.551234660881210869e+00,-1.141575220752424347e+00
-1.551222706821807851e+00,-1.135177534620139150e+00
-1.551210751251509867e+00,-1.128779847297840977e+00
-1.551198794170721262e+00,-1.122382159029551740e+00
-1.551187791709812913e+00,-1.116495984535605501e+00
-1.551176787822514669e+00,-1.110609784111844967e+00
-1.551166739058591482e+00,-1.105235171012153517e+00
-1.551156688999562494e+00,-1.099860537805227523e+00
-1.551146956622095452e+00,-1.094656449038392099e+00
-1.551137223010604194e+00,-1.089452354905146469e+00
-1.551128445337144113e+00,-1.084759943919089809e+00
-1.551119666540403674e+00,-1.080067519870144377e+00
-1.551111205800147275e+00,-1.075545669782158820e+00
-1.551102743989933419e+00,-1.071023816421844632e+00
-1.551094600368159160e+00,-1.066672545135245231e+00
-1.551086455717014312e+00,-1.062321271012776291e+00
-1.551079268107454112e+00,-1.058481777349188580e+00
-1.551072079585833707e+00,-1.054642276924750766e+00
-1.551065209618201823e+00,-1.050973380969576265e+00
-1.551058338784551127e+00,-1.047304483575411505e+00
-1.551051786634108032e+00,-1.043806196855302959e+00
-1.551045233657983857e+00,-1.040307909038344691e+00
-1.551038999494606330e+00,-1.036980236757817364e+00
-1.551032764546107057e+00,-1.033652563594580576e+00
-1.551026848539600822e+00,-1.030495510632992051e+00
-1.551020931788587021e+00,-1.027338457029549401e+00
-1.551015334108444721e+00,-1.024352028095962375e+00
-1.551009735724428129e+00,-1.021365598773135597e+00
-1.551004456539759380e+00,-1.018549798371971793e+00
-1.550999176691849391e+00,-1.015733997834222802e+00
-1.550994216171341700e+00,-1.013088830241573701e+00
-1.550989255028214497e+00,-1.010443662758150785e+00
-1.550984293261726377e+00,-1.007798495369197855e+00
-1.550979330871214756e+00,-1.005153328178690408e+00
-1.550973407420731531e+00,-1.001996273433639839e+00
-1.550967483225023980e+00,-9.988392217492710889e-01
-1.550960597679134967e+00,-9.951703241508752518e-01
-1.550953711271307656e+00,-9.915014325667727002e-01
-1.550945863237442435e+00,-9.873207427468215780e-01
-1.550938014226024286e+00,-9.831400621267827322e-01
-1.550929203325122296e+00,-9.784476374321919856e-01
-1.550920391331912729e+00,-9.737552255517278876e-01
-1.550910617198196562e+00,-9.685511302987760418e-01
-1.550900841871019287e+00,-9.633470519229754281e-01
-1.550890104202396813e+00,-9.576313574379818894e-01
-1.550879365290169565e+00,-9.519156843499267939e-01
-1.550867663919432093e+00,-9.456884689896452034e-01
-1.550855961310498854e+00,-9.394612800042159151e-01
-1.550843937046771925e+00,-9.330635961269642120e-01
-1.550831911626455284e+00,-9.266659197619846466e-01
-1.550819885114214758e+00,-9.202682419223365828e-01
-1.550807857588879735e+00,-9.138705614462027116e-01
-1.550795829130680259e+00,-9.074728786144101722e-01
-1.550783799818135522e+00,-9.010751938659843363e-01
-1.550771769727061544e+00,-8.946775075881148176e-01
-1.550759738930032716e+00,-8.882798200950241529e-01
-1.550748348779022789e+00,-8.822231330374029623e-01
-1.550736958049539149e+00,-8.761664271467811682e-01
-1.550726528958928263e+00,-8.706212845925309640e-01
-1.550716099423168570e+00,-8.650761200348663360e-01
-1.550705990286840308e+00,-8.597014916298272302e-01
-1.550695880825351258e+00,-8.543268570917077476e-01
-1.550686733521305483e+00,-8.494638836941700299e-01
-1.550677585958942339e+00,-8.446008956769620601e-01
-1.550668759043323686e+00,-8.399084746302294402e-01
-1.550659931943622061e+00,-8.352160498179442838e-01
-1.550652067364952869e+00,-8.310353689402751876e-01
-1.550644202645318659e+00,-8.268546790385670198e-01
-1.550636658743030694e+00,-8.228445822474298454e-01
-1.550629114749468407e+00,-8.188344833916600951e-01
-1.550621891626979831e+00,-8.149949845573545293e-01
-1.550614668444051381e+00,-8.111554840261999688e-01
-1.550607766174504798e+00,-8.074865888222091392e-01
-1.550600863869412205e+00,-8.038176921337857328e-01
-1.550594924477943337e+00,-8.006606403476758116e-01
-1.550588985065662451e+00,-7.975035859053186682e-01
-1.550583366642854788e+00,-7.945171558202398510e-01
-1.550577748216818597e+00,-7.915307254744889942e-01
-1.550572450801041668e+00,-7.887149242880940880e-01
-1.550567153392421016e+00,-7.858991231005717504e-01
-1.550562177009096709e+00,-7.832539550072671330e-01
-1.550557200640484856e+00,-7.806087871034975700e-01
-1.550553305042066565e+00,-7.781342555548895756e-01
-1.550550928935681583e+00,-7.756597224056931417e-01
-1.550549424017026778e+00,-7.733558284548486261e-01
-1.550547919055677237e+00,-7.710519351021416501e-01
-1.550546525534214570e+00,-7.689186856365450851e-01
-1.550545131998784409e+00,-7.667854369660729308e-01
-1.550543738465177901e+00,-7.646521884380419465e-01
-1.550542344948786733e+00,-7.625189400591869671e-01
-1.550540617076683780e+00,-7.598737694673092236e-01
-1.550538889285849375e+00,-7.572285992220867401e-01
-1.550536827269280327e+00,-7.540715413642745668e-01
-1.550534765421320182e+00,-7.509144863682873927e-01
-1.550532369520024822e+00,-7.472455848160334257e-01
-1.550529973886569435e+00,-7.435766889435579952e-01
-1.550527244408048899e+00,-7.393959940833254585e-01
-1.550524515308064677e+00,-7.352153081361985087e-01
-1.550521452601055561e+00,-7.305228773169044620e-01
-1.550518390388114343e+00,-7.258304590807290735e-01
-1.550514994825997084e+00,-7.206263566527308928e-01
-1.550511599870835422e+00,-7.154222709228468258e-01
-1.550507871833058715e+00,-7.097065682568632905e-01
-1.550504144504866400e+00,-7.039908868519305640e-01
-1.550500084358065189e+00,-6.977636623469904986e-01
-1.550496025006258494e+00,-6.915364641139336577e-01
-1.550491855304157118e+00,-6.851387706557822144e-01
-1.550487686385703556e+00,-6.787410846376821238e-01
-1.550483518224726076e+00,-6.723433970860468456e-01
-1.550479350797064670e+00,-6.659457068504919253e-01
-1.550475184077023671e+00,-6.595480142209956265e-01
-1.550471018037115511e+00,-6.531503196438505077e-01
-1.550466963652943564e+00,-6.469231201953737909e-01
-1.550462909863819627e+00,-6.406959098869833280e-01
-1.550459041613787559e+00,-6.347528780894018396e-01
-1.550455173868762415e+00,-6.288098313262959760e-01
-1.550451639505094015e+00,-6.233783661167990875e-01
-1.550448105544816713e+00,-6.179468802384759929e-01
-1.550444682927532458e+00,-6.126859361918418623e-01
-1.550441260665844423e+00,-6.074249864218433936e-01
-1.550438171556419942e+00,-6.026757131912530152e-01
-1.550435082725564628e+00,-5.979264263275572144e-01
-1.550432105092523827e+00,-5.933477113307581430e-01
-1.550429127704434418e+00,-5.887689928678982998e-01
-1.550426483302733693e+00,-5.847020317114963728e-01
-1.550423839092424538e+00,-5.806350623478684359e-01
-1.550421305977932374e+00,-5.767386902953833827e-01
-1.550418773032646858e+00,-5.728423164166566162e-01
-1.550416351148404592e+00,-5.691165465071603702e-01
-1.550413929410733971e+00,-5.653907751216606936e-01
-1.550411618701851735e+00,-5.618356128545681782e-01
-1.550409308118714913e+00,-5.582804493195399065e-01
-1.550407330304964137e+00,-5.552371411235195175e-01
-1.550405352587320040e+00,-5.521938308862995859e-01
-1.550403485840450069e+00,-5.493211482099126242e-01
-1.550401619176180246e+00,-5.464484654502442806e-01
-1.550400575976320416e+00,-5.434051554843241094e-01
-1.550401401373108445e+00,-5.403618465622448408e-01
-1.550402865075242387e+00,-5.378304319129553202e-01
-1.550404328761354700e+00,-5.352990176178190618e-01
-1.550405693776455873e+00,-5.329382425826685310e-01
-1.550407058798555227e+00,-5.305774681001423909e-01
-1.550409299693632725e+00,-5.280460555921202559e-01
-1.550413094994605112e+00,-5.255146450309746697e-01
-1.550418444706399335e+00,-5.229832375075987860e-01
-1.550425348827477512e+00,-5.204518338249445319e-01
-1.550434583478101924e+00,-5.174085376227210986e-01
-1.550443818199802593e+00,-5.143652437645831466e-01
-1.550454606313670824e+00,-5.108100958498935640e-01
-1.550465394713856027e+00,-5.072549531399476175e-01
-1.550477736696260322e+00,-5.031880025555444114e-01
-1.550490079211918504e+00,-4.991210602909335603e-01
-1.550503975558056302e+00,-4.945423628321677922e-01
-1.550517872702193101e+00,-4.899636772329215573e-01
-1.550533323960004539e+00,-4.848732956668372340e-01
-1.550548776277896890e+00,-4.797829299456296548e-01
-1.550565782987476826e+00,-4.741809340487794788e-01
-1.550582790966901880e+00,-4.685789584325043555e-01
-1.550601353523782810e+00,-4.624654250064573202e-01
-1.550619917457130459e+00,-4.563519167629431217e-01
-1.550639345785194578e+00,-4.499542447157863778e-01
-1.550658775585624705e+00,-4.435565870853088732e-01
-1.550678206899635647e+00,-4.371589289598518668e-01
-1.550697639727275812e+00,-4.307612680930676397e-01
-1.550717074037328391e+00,-4.243636046249977811e-01
-1.550736509771012184e+00,-4.179659390156613696e-01
-1.550755946863120682e+00,-4.115682716925719298e-01
-1.550775385244039128e+00,-4.051706030063252362e-01
-1.550794306777999676e+00,-3.989434292599373655e-01
-1.550813229445861641e+00,-3.927162450165010421e-01
-1.550830598634301172e+00,-3.870005981473250700e-01
-1.550847968763828799e+00,-3.812849273482699086e-01
-1.550863784820947000e+00,-3.760808670559546152e-01
-1.550879601605644531e+00,-3.708767885418529642e-01
-1.550894900630189532e+00,-3.658432618467434838e-01
-1.550910200218899249e+00,-3.608097304154351259e-01
-1.550923944922427244e+00,-3.562879017690003813e-01
-1.550937690075560482e+00,-3.517660615048635031e-01
-1.550950917076184377e+00,-3.474148013895038689e-01
-1.550964144417590118e+00,-3.430635384483149419e-01
-1.550976853482227025e+00,-3.388828633431126280e-01
-1.550989562818653411e+00,-3.347021858357904223e-01
-1.551001753778107561e+00,-3.306921019404365780e-01
-1.551013944953991919e+00,-3.266820158685653785e-01
-1.551024580322146962e+00,-3.231837423687254907e-01
-1.551035215859445815e+00,-3.196854642316860340e-01
-1.551045332825986778e+00,-3.163578004866565152e-01
-1.551055449916868056e+00,-3.130301359069154743e-01
-1.551065048376276012e+00,-3.098730912267484428e-01
-1.551074646930106660e+00,-3.067160460202042471e-01
-1.551083726802721330e+00,-3.037296251211974996e-01
-1.551092806745342223e+00,-3.007432039038318017e-01
-1.551101367964608624e+00,-2.979274111954924309e-01
-1.551109929233898566e+00,-2.951116183937379511e-01
-1.551117159613303764e+00,-2.924664566693294665e-01
-1.551122765762057654e+00,-2.898212910780454399e-01
-1.551127250572887473e+00,-2.873467598014204927e-01
-1.551131735454279736e+00,-2.848722288921358148e-01
-1.551135911116958921e+00,-2.825683383075707766e-01
-1.551140086813290075e+00,-2.802644483059096858e-01
-1.551145190331606027e+00,-2.774486472437009410e-01
-1.551150293817349590e+00,-2.746328474267847319e-01
-1.551156324967431832e+00,-2.713051735842610390e-01
-1.551162355985998165e+00,-2.679775036830102097e-01
-1.551169314447714331e+00,-2.641380030696310333e-01
-1.551176272661715094e+00,-2.602985092796210598e-01
-1.551184158049838668e+00,-2.559472345703412977e-01
-1.551192043063509107e+00,-2.515959700816234323e-01
-1.551200854941510610e+00,-2.467329809597921808e-01
-1.551209666311459401e+00,-2.418700058504950345e-01
-1.551219404204057239e+00,-2.364953689862427100e-01
-1.551229141456665017e+00,-2.311207503745361103e-01
-1.551239804871169969e+00,-2.252345394578228743e-01
-1.551250467523937138e+00,-2.193483514857481609e-01
-1.551262055971405207e+00,-2.129506472366636260e-01
-1.551273643553435999e+00,-2.065529710757075810e-01
-1.551285230326383990e+00,-2.001552964864960205e-01
-1.551296816311640736e+00,-1.937576190083039052e-01
-1.551308401527082381e+00,-1.873599384931262379e-01
-1.551319985993029338e+00,-1.809622554336914046e-01
-1.551331569732738114e+00,-1.745645703305199747e-01
-1.551343152771960998e+00,-1.681668836004089340e-01
-1.551354426473832815e+00,-1.619396920679858909e-01
-1.551365699570594003e+00,-1.557124898774390753e-01
-1.551376046087308280e+00,-1.499968263869981833e-01
-1.551386392136167913e+00,-1.442811388771350900e-01
-1.551396429040854841e+00,-1.387359789151738909e-01
-1.551406465514254318e+00,-1.331908119673374802e-01
-1.551415575568600991e+00,-1.281572834186310017e-01
-1.551424685295831551e+00,-1.231237385981650279e-01
-1.551431993805543419e+00,-1.182607527019575722e-01
-1.551436317563583467e+00,-1.133977588376423040e-01
-1.551438850888624321e+00,-1.090464874903797204e-01
-1.551441383999898616e+00,-1.046952058148589854e-01
-1.551443817569629458e+00,-1.005145113773763393e-01
-1.551446250881267641e+00,-9.633381448411662551e-02
-1.551448584631161420e+00,-9.232371213831852552e-02
-1.551450918095345521e+00,-8.831360773966438760e-02
-1.551453151999954816e+00,-8.447410343696461210e-02
-1.551455385607157123e+00,-8.063459730476101039e-02
-1.551457321200781836e+00,-7.730692181335102608e-02
-1.551459256538637588e+00,-7.397924269665147323e-02
-1.551460123325000495e+00,-7.082218418645755409e-02
-1.551459051706760128e+00,-6.766512512737214713e-02
-1.551457121106195602e+00,-6.467869076477442136e-02
-1.551455190351586966e+00,-6.169225615109113353e-02
-1.551453369746338851e+00,-5.887645087196390764e-02
-1.551451548956425119e+00,-5.606064553943334444e-02
-1.551449838313541552e+00,-5.341547350459864563e-02
-1.551448127467151217e+00,-5.077030162915167205e-02
-1.551446526784551860e+00,-4.829576680420576834e-02
-1.551444925892908389e+00,-4.582123235466949163e-02
-1.551442727930515852e+00,-4.351733969346877756e-02
-1.551439115228850030e+00,-4.121344934437183583e-02
-1.551435115080913141e+00,-3.908020322554443121e-02
-1.551431114827026780e+00,-3.694695790415489928e-02
-1.551426154441239103e+00,-3.430179107580419440e-02
-1.551421193828094625e+00,-3.165662464075699734e-02
-1.551415272918079680e+00,-2.849957135085911392e-02
-1.551409351627980993e+00,-2.534252099463466662e-02
-1.551402469822590335e+00,-2.167362486489982087e-02
-1.551395587460789871e+00,-1.800473447819005840e-02
-1.551387744325869900e+00,-1.382404589756453667e-02
-1.551379900446665960e+00,-9.643366281081880431e-03
-1.551371095515241327e+00,-4.950942590838456996e-03
-1.551362289654008020e+00,-2.585315227617126024e-04
-1.551352522461082906e+00,4.945562937819882217e-03
-1.551342754169856564e+00,1.014964067172640511e-02
-1.551332024289051370e+00,1.586533454321075592e-02
-1.551321293172504445e+00,2.158100713349805910e-02
-1.551309600251112419e+00,2.780822202650997874e-02
-1.551297905999452054e+00,3.403541063372293729e-02
-1.551285890189500583e+00,4.043309419313849407e-02
-1.551273873058298003e+00,4.683077030367112370e-02
-1.551261854646446725e+00,5.322844794084063275e-02
-1.551249835013688516e+00,5.962612825653827719e-02
-1.551237814225759903e+00,6.602381096186074605e-02
-1.551225792350893862e+00,7.242149561127457502e-02
-1.551213769458443359e+00,7.881918181232927534e-02
-1.551201745617960759e+00,8.521686924655678952e-02
-1.551190041354918003e+00,9.144406113190563234e-02
-1.551178336286068715e+00,9.767126343465953875e-02
-1.551167592077671964e+00,1.033869268078185383e-01
-1.551156847217935342e+00,1.091026140666686017e-01
-1.551146422393050006e+00,1.146477736772969630e-01
-1.551135997064388095e+00,1.201929401968363370e-01
-1.551126533247926709e+00,1.252264682856333300e-01
-1.551117069030557127e+00,1.302600126037836148e-01
-1.551107925179317171e+00,1.351229971858251000e-01
-1.551098781024815798e+00,1.399859860456877658e-01
-1.551090598853557934e+00,1.443372505062512079e-01
-1.551082416442080891e+00,1.486885252846797956e-01
-1.551074554619774615e+00,1.528692130869087340e-01
-1.551066692616514642e+00,1.570499033390410915e-01
-1.551059151271302339e+00,1.610599993105737149e-01
-1.551051609784868335e+00,1.650700973301872931e-01
-1.551045030720080264e+00,1.685683811225092976e-01
-1.551038451548575114e+00,1.720666694831999854e-01
-1.551032193166790085e+00,1.753943428972191410e-01
-1.551025934710351439e+00,1.787220171091587484e-01
-1.551019997084094326e+00,1.818790708958874791e-01
-1.551014059404190570e+00,1.850361251881965097e-01
-1.551008442586864655e+00,1.880225546638497891e-01
-1.551002825732807011e+00,1.910089844461749786e-01
-1.550997529768149308e+00,1.938247852199042609e-01
-1.550992233780347895e+00,1.966405860805436334e-01
-1.550987258703924843e+00,1.992857539440201498e-01
-1.550982283615084167e+00,2.019309216672656448e-01
-1.550977629455383866e+00,2.044054526252410409e-01
-1.550972975291547540e+00,2.068799832184819720e-01
-1.550967358333559254e+00,2.098664135679295384e-01
-1.550961741386966963e+00,2.128528417572192188e-01
-1.550955161737504140e+00,2.163511302743622022e-01
-1.550948582121867814e+00,2.198494137838999662e-01
-1.550941039915675113e+00,2.238595121161806312e-01
-1.550933497771161740e+00,2.278696023878418742e-01
-1.550924993170404331e+00,2.323914555028656903e-01
-1.550916488665112780e+00,2.369132970837369290e-01
-1.550907021860191914e+00,2.419468429933827602e-01
-1.550897555190595467e+00,2.469803734487588665e-01
-1.550887126400492422e+00,2.525255431599782163e-01
-1.550876697791730319e+00,2.580706930429486068e-01
-1.550865307264252868e+00,2.641274105376685832e-01
-1.550853916970352353e+00,2.701841033749904364e-01
-1.550841885597930014e+00,2.765817971268088593e-01
-1.550829854485470616e+00,2.829794730415161053e-01
-1.550817823610673551e+00,2.893771488950834803e-01
-1.550805792978798836e+00,2.957748275005792071e-01
-1.550793762599970149e+00,3.021725087935729914e-01
-1.550781732484312059e+00,3.085701923099749555e-01
-1.550769702640603098e+00,3.149678776074156805e-01
-1.550757673076174070e+00,3.213655643216172253e-01
-1.550745964372817864e+00,3.275927556614354197e-01
-1.550734255931861094e+00,3.338199575309199196e-01
-1.550723509549971624e+00,3.395356206096651897e-01
-1.550712763381685955e+00,3.452513076363929456e-01
-1.550702338077195375e+00,3.507964670735577162e-01
-1.550691913011750467e+00,3.563416334544982633e-01
-1.550682450067562446e+00,3.613751614512962229e-01
-1.550672987317540219e+00,3.664087056976523815e-01
-1.550663845425466425e+00,3.712716902267216845e-01
-1.550654703740615314e+00,3.761346790454679900e-01
-1.550646524210452126e+00,3.804859434800573759e-01
-1.550638344848212613e+00,3.848372182392205687e-01
-1.550630486327531976e+00,3.890179060283602275e-01
-1.550622627979417967e+00,3.931985962715013883e-01
-1.550615090462009293e+00,3.972086922371039219e-01
-1.550607553107767211e+00,4.012187902546434648e-01
-1.550600977899039501e+00,4.047170740468011285e-01
-1.550594402821363849e+00,4.082153624089037147e-01
-1.550588148547564549e+00,4.115430358254767440e-01
-1.550581894401205307e+00,4.148707100410248816e-01
-1.550575961045222551e+00,4.180277638319869760e-01
-1.550570027806789319e+00,4.211848181292932036e-01
-1.550564415343883118e+00,4.241712476102261209e-01
-1.550558802988758256e+00,4.271576773984032127e-01
-1.550554375824977127e+00,4.299734787049747653e-01
-1.550551677628456915e+00,4.327892823571837244e-01
-1.550549955042253680e+00,4.354344543376658105e-01
-1.550548232465108089e+00,4.380796261761492616e-01
-1.550546621029349037e+00,4.405541609827488547e-01
-1.550545009629521020e+00,4.430286954230107654e-01
-1.550543509396210329e+00,4.453325892941792929e-01
-1.550542009221832718e+00,4.476364825830927430e-01
-1.550540509119947119e+00,4.499403757444102037e-01
-1.550539009103726551e+00,4.522442687407190465e-01
-1.550537175921745447e+00,4.550600733919163976e-01
-1.550535342893182511e+00,4.578758768448537020e-01
-1.550533176851627282e+00,4.612035550127412398e-01
-1.550531011044748553e+00,4.645312293202867870e-01
-1.550528512409795612e+00,4.683707350777664424e-01
-1.550526014101804906e+00,4.722102340327996584e-01
-1.550523183177869857e+00,4.765615146705775018e-01
-1.550520352679288338e+00,4.809127851445258450e-01
-1.550517189796546402e+00,4.857757809893114564e-01
-1.550514027437727593e+00,4.906387628679181323e-01
-1.550510532937344754e+00,4.960134072417781148e-01
-1.550507039053315550e+00,5.013880333987167370e-01
-1.550503213271779313e+00,5.072742526007917307e-01
-1.550499388186832084e+00,5.131604488847291146e-01
-1.550495231440899513e+00,5.195581621843405884e-01
-1.550491075454469625e+00,5.259558474149175211e-01
-1.550486920192854612e+00,5.323535310893179329e-01
-1.550482765632729354e+00,5.387512176647507589e-01
-1.550478611751136659e+00,5.451489072863605623e-01
-1.550474458523639854e+00,5.515465994591599586e-01
-1.550470305924412262e+00,5.579442936808685083e-01
-1.550466153926632229e+00,5.643419895333195990e-01
-1.550462113135719910e+00,5.705691899480791474e-01
-1.550458072867791026e+00,5.767964010228292526e-01
-1.550454364950304864e+00,5.825120726695871554e-01
-1.550450657450173964e+00,5.882277683364633969e-01
-1.550447060960720602e+00,5.937729362125451216e-01
-1.550443464842350405e+00,5.993181110746005347e-01
-1.550440200850229377e+00,6.043516468075617043e-01
-1.550436937150879935e+00,6.093851988121492536e-01
-1.550433784318012043e+00,6.142481908543150348e-01
-1.550430631744883048e+00,6.191111871984650294e-01
-1.550427811134388767e+00,6.234624583782768514e-01
-1.550424990728303420e+00,6.278137398891013854e-01
-1.550422281086162091e+00,6.319944341704017976e-01
-1.550419571626443727e+00,6.361751309091446815e-01
-1.550416972895605205e+00,6.401852331082233949e-01
-1.550414374324170730e+00,6.441953373611288836e-01
-1.550412107545187990e+00,6.476936265948383120e-01
-1.550409840889896529e+00,6.511919203993765670e-01
-1.550407684896132343e+00,6.545195989937007131e-01
-1.550405529010723260e+00,6.578472783873892116e-01
-1.550403483762590406e+00,6.610043370913680771e-01
-1.550401438607460936e+00,6.641613963018372369e-01
-1.550400420867821705e+00,6.671478298439500465e-01
-1.550401236819647144e+00,6.701342638245836314e-01
-1.550402870615637863e+00,6.729500691078489361e-01
-1.550404504408032791e+00,6.757658744755411506e-01
-1.550406039203288344e+00,6.784110465715282867e-01
-1.550407574022724999e+00,6.810562185255482071e-01
-1.550409009869200272e+00,6.835307534401425800e-01
-1.550410445764467626e+00,6.860052879885927268e-01
-1.550411782698457142e+00,6.883091819606301787e-01
-1.550413119697666486e+00,6.906130753507214726e-01
-1.550414456773419491e+00,6.929169686135422390e-01
-1.550415793936192888e+00,6.952208617116748535e-01
-1.550417428335456371e+00,6.980366664877125649e-01
-1.550419062880123988e+00,7.008524700657173812e-01
-1.550420994757162108e+00,7.041801483814745799e-01
